"Gene_ID	Control001	Control003	Control004	Control005	Control006	Control007	Control008	Convalescent001	Convalescent002	Convalescent003	Convalescent004	Convalescent005	LongCOVID001	LongCOVID002	LongCOVID003	LongCOVID004	LongCOVID005	LongCOVID006	LongCOVID007	LongCOVID008	LongCOVID009	LongCOVID010	LongCOVID011"
"Group	Control	Control	Control	Control	Control	Control	Control	Convalescent	Convalescent	Convalescent	Convalescent	Convalescent	LongCovid	LongCovid_BrainFog	LongCovid	LongCovid	LongCovid	LongCovid	LongCovid	LongCovid_BrainFog	LongCovid_BrainFog	LongCovid_BrainFog	LongCovid_BrainFog"
"ENSG00000154027	6.10846	5.67356	6.2448	5.65639	6.11094	5.98555	5.74762	5.21245	5.76795	5.2327	3.94219	5.84183	5.29602	4.71513	5.1931	5.56436	5.85247	4.94724	5.44146	6.0874	5.78724	5.72985	4.96227"
"ENSG00000154040	2.57392	2.11888	1.79978	2.18059	1.45636	2.30994	2.16639	2.92892	3.98003	1.31057	3.37071	2.08544	2.87477	1.77164	0.693147	2.06124	1.86617	1.52287	2.83748	1.21139	1.73557	2.1618	0"
"ENSG00000154059	5.28406	5.50876	4.99608	5.458	5.41862	5.14006	5.25324	5.23237	5.30939	5.27086	4.71933	5.17211	5.38531	5.01165	5.17377	5.20668	4.9447	5.20869	4.74511	5.2469	5.28549	5.30855	5.84261"
"ENSG00000154065	1.03549	0.700402	0.964187	0.377496	0	1.07508	1.4591	0.45025	1.87778	1.31047	1.68389	1.62551	1.06065	1.40615	0	1.78821	1.18099	1.09107	0	1.67685	1.34668	2.40904	1.98358"
"ENSG00000154079	2.57134	2.99083	2.99055	3.56606	3.08388	2.3096	1.9085	3.3285	2.96783	3.7235	3.45501	3.44037	3.48342	2.57528	3.01508	3.61631	2.92966	3.53814	3.30756	3.14009	3.24362	2.81487	3.3603"
"ENSG00000154096	0	0	0.385241	0	0	0	0.74767	0.439616	0	0	0	0	0	0	0	0	0	0.694441	0.708968	1.9512	0	0	0"
"ENSG00000154099	1.79613	3.74933	2.04849	2.50155	0.82255	4.38169	4.13841	0	2.44609	1.53189	2.62238	2.42448	2.30341	2.50867	2.26657	3.20456	0	1.44593	2.66714	2.05099	3.7134	3.3603	1.3924"
"ENSG00000154102	4.65124	5.29152	5.15749	5.01245	4.98204	5.11613	4.90913	5.40172	6.30065	4.78651	5.627	5.62938	5.44337	4.91997	4.92701	5.52064	4.9439	5.0334	5.78054	5.26633	5.63462	5.18559	4.28539"
"ENSG00000154114	4.07307	4.15224	4.39274	4.26828	4.24337	3.90119	3.54971	4.4745	3.41493	4.12757	3.98435	3.91778	4.21865	4.06058	4.01142	4.17364	4.15391	4.59118	3.87798	3.81091	3.31115	4.30105	4.23537"
"ENSG00000154118	0.693147	0	0	0	0	0.693147	0	0	0	0	0	0	0	0	0	0	0.831717	0	0	0.474349	0	0	0"
"ENSG00000154122	6.37381	6.48096	6.7557	5.99054	6.69561	6.62539	6.48029	6.32563	6.37305	6.65689	6.61796	6.30729	6.31983	6.57694	6.53624	6.32801	6.52634	6.39692	6.26505	6.91049	6.3559	6.71216	5.96629"
"ENSG00000154124	5.41447	5.49536	5.48544	5.55489	5.76152	6.33965	6.11188	5.34565	5.27113	5.41562	5.64484	5.49381	5.49802	5.59342	5.30289	5.39795	5.43558	5.41123	5.54858	5.25662	6.29858	5.20668	6.4659"
"ENSG00000154127	5.4538	5.12699	5.02348	5.28049	5.14495	5.83564	5.78438	5.35309	4.82232	5.34482	5.36462	5.11294	5.35409	5.5066	5.28922	5.55489	5.55148	5.24127	5.00033	5.38455	5.70187	5.07918	5.87473"
"ENSG00000154133	1.42382	1.19514	1.75382	1.79337	0.821399	0	0.761554	1.16492	0	0	1.287	2.11623	0	1.28751	1.16242	0.586939	0	1.92531	0.711365	0	1.73927	1.09197	0"
"ENSG00000154134	5.0425	5.0139	5.94941	5.53291	4.95502	5.65164	5.2682	4.51084	4.333	4.8662	3.48715	5.36554	5.49863	5.15633	4.87624	5.01707	5.23473	4.65683	4.18709	5.43042	5.11294	5.28314	4.41985"
"ENSG00000154144	6.61196	6.53408	6.61367	6.73528	6.68634	6.49462	6.6047	6.6559	6.67729	6.7247	6.65781	6.72648	6.54853	6.53539	6.5801	6.59817	6.60233	6.68275	6.65518	6.65963	6.72715	6.62025	6.5601"
"ENSG00000154146	5.56977	5.98373	6.18569	6.72715	5.98472	5.55291	5.97186	7.15514	7.82409	7.17785	7.73461	6.74707	7.16126	6.26752	6.41742	6.28344	7.03089	6.0315	8.39204	6.83512	6.4744	5.59896	6.40146"
"ENSG00000154153	6.36657	6.02613	6.52788	5.62612	5.94515	6.41638	6.41722	5.64771	6.16964	5.53248	5.30192	6.02648	6.01198	5.88802	5.28856	5.58991	5.83696	5.5585	5.627	6.43604	6.21781	6.10398	6.39729"
"ENSG00000154165	4.73448	2.64573	3.69696	2.74289	3.65783	3.70995	4.20428	3.87228	2.62413	4.18895	3.73922	3.42002	3.34081	2.30013	4.73961	5.31461	4.99608	4.17364	4.67965	5.26707	2.60898	4.18408	2.48789"
"ENSG00000154174	5.71312	5.09628	5.51429	5.52039	5.4519	5.53951	5.71036	5.37963	5.55788	5.77903	5.13077	5.43128	5.20285	5.26345	5.52081	5.21829	5.60898	5.65639	5.34918	5.20285	5.27175	5.25889	6.10378"
"ENSG00000154175	0	0	0.962357	0.374758	0	0	1.19384	0	1.039	0	0	0	0	0	0	0	0	0.69358	0	0	0	0	0"
"ENSG00000154188	2.80479	3.08691	2.68146	3.77246	3.18154	1.72866	3.22366	3.74495	3.68894	3.53965	4.5157	3.52773	3.42447	2.92979	2.96411	2.56181	3.45227	3.44427	3.80103	3.25236	2.04723	2.92208	3.13499"
"ENSG00000154217	7.47237	7.47718	7.64899	7.25789	7.27277	7.59772	7.50591	7.0548	7.38923	7.51553	7.42922	7.48411	7.35116	7.771	7.46902	7.11198	7.24007	7.42922	7.26609	7.73598	7.64081	7.75959	7.70422"
"ENSG00000154222	5.51621	5.71463	6.15773	5.62885	5.872	5.5172	5.43888	5.64913	5.64771	5.84245	5.74684	5.79775	5.71831	5.78353	5.79711	5.80442	5.76152	5.9224	5.78205	5.82289	5.17759	5.77147	5.22992"
"ENSG00000154227	0	1.42771	0.424035	0.982951	1.13753	1.08109	0.755094	1.16085	1.99529	0	0.693147	1.46146	0	0.884882	0	0	0.688184	0.940717	0.714183	2.16686	1.37385	1.6198	1.52042"
"ENSG00000154229	4.9136	4.13231	5.0992	4.23262	4.51976	5.03446	4.76612	3.93273	4.02184	4.20478	3.89792	4.63351	4.39565	4.05956	3.88217	4.3444	4.11975	3.98598	4.08213	5.24022	4.44697	4.07246	4.48908"
"ENSG00000154237	4.76179	5.37282	4.62773	5.18692	5.19656	4.39641	4.70911	4.79074	4.46816	4.65659	4.69567	4.81727	5.06541	4.83207	4.9429	4.95626	4.54193	4.57453	4.97383	4.60668	4.47973	5.13918	4.93125"
"ENSG00000154240	2.57348	1.23317	2.71383	2.19041	1.13727	0.693147	2.09224	1.77101	1.75838	1.90615	2.81876	1.6275	2.6478	0.88539	1.62198	1.78767	2.47103	2.47313	0	1.83118	1.65423	2.16316	2.01022"
"ENSG00000154252	0.693147	0	0	0	0	0.693147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000154258	0.693147	0	0	1.30287	0.81898	0.693147	0	2.36518	0.114171	0	0	1.05159	0.693147	0.689568	0	0.540271	0.688644	0.693797	0.94314	0	0	0	0"
"ENSG00000154262	2.45167	2.55253	1.97432	2.70388	2.30303	1.41252	2.41922	2.47103	2.12533	2.64155	2.75206	2.74201	2.06619	2.17299	2.18208	2.43925	1.195	1.92619	1.73717	1.33483	0.693147	1.61915	1.26859"
"ENSG00000154263	1.84865	0.709519	0.32287	0	0.818599	0.693147	0	0	1.39845	1.4681	0.693147	1.46027	1.25538	1.30459	1.74447	1.53242	1.78398	1.38534	0	0.448967	1.07095	1.10135	0.69819"
"ENSG00000154265	4.16673	3.81445	4.26651	4.04901	4.07386	4.06116	4.0722	3.92172	4.84814	4.45838	3.71893	3.83063	3.87856	4.40881	4.03289	4.1409	3.66758	3.96816	3.55038	3.95807	4.27296	3.90181	4.6197"
"ENSG00000154269	1.42492	1.24063	0.366529	0	1.915	1.07797	2.10711	1.31047	1.84865	1.46861	0	1.05031	1.25576	1.64029	1.32335	1.54324	1.71195	2.04412	0.713671	2.64669	1.07212	0	1.71717"
"ENSG00000154274	0.846947	0.708968	1.12804	1.64363	0	0	2.15342	0	1.26766	0.553247	0	0	0	1.34589	0	1.82588	1.75348	2.01701	1.16443	1.88766	1.07257	0	1.26482"
"ENSG00000154277	0	0.708062	0	0	0	2.05772	1.85823	1.95984	1.03266	0.961147	0.693147	1.4591	0.693147	1.22044	0.693147	2.06248	3.20574	1.52498	0.91958	0	0	1.41887	0.698399"
"ENSG00000154305	6.77524	6.39546	6.55567	6.65004	6.67543	6.53408	6.53368	6.83217	6.62344	6.80402	6.47974	6.59132	6.58957	6.61031	6.80141	6.68407	6.66943	6.87239	6.45546	6.55499	6.29324	6.60582	6.72614"
"ENSG00000154309	4.19993	4.39483	4.37092	4.09025	4.04358	4.40005	4.19367	4.4595	4.75678	4.0735	4.43334	4.33061	4.28508	4.36497	4.38942	4.20385	4.04938	4.55812	4.59951	4.41882	4.69851	4.82878	4.46236"
"ENSG00000154310	5.07148	4.8348	5.23658	4.68048	4.71037	5.70201	5.40484	4.94895	4.36869	5.26058	4.92052	5.05633	4.94772	5.34305	5.20511	4.64541	5.1003	5.16318	4.91779	5.31947	5.39857	5.25812	5.99294"
"ENSG00000154316	0	0	0	0	0	1.72551	1.18708	0	0	0	0	1.04844	0.693147	1.19332	0	0	0	0	0	0	0	1.62697	0"
"ENSG00000154319	3.22399	3.54628	1.42352	3.40248	2.35943	3.46295	3.32111	2.3664	3.01566	2.81067	4.19502	2.27735	3.80381	2.64774	2.92404	3.08198	3.24643	3.69253	3.97355	2.38836	4.29618	2.65975	4.13199"
"ENSG00000154328	5.66041	5.12662	5.86028	5.18271	5.40172	4.88759	5.27439	5.47407	5.44984	5.40086	5.7172	5.5045	5.52776	5.36724	5.57748	5.32591	5.25731	5.33102	5.63111	6.10515	5.2507	5.44745	4.80943"
"ENSG00000154330	0	0	1.79411	2.38836	1.13871	0	0	2.29231	2.62238	0.559413	2.02619	2.23607	3.2539	0.965444	0.693147	0	0.688879	0	0.69961	1.64292	2.06218	0	1.66369"
"ENSG00000154358	5.52017	5.73083	6.44193	5.15596	5.6316	5.86795	5.64016	4.79497	5.38865	4.93125	4.292	5.01801	5.47031	4.9439	5.19573	4.95481	5.86686	5.02223	4.78166	5.71171	5.26513	5.16078	4.84635"
"ENSG00000154359	4.79909	4.51537	4.3911	4.87716	4.66216	5.76096	5.76795	4.7638	4.68461	4.60183	5.13608	4.67461	4.61711	5.12735	4.70198	4.91227	4.60052	4.78781	5.16403	4.46921	5.55396	4.90887	5.80994"
"ENSG00000154370	6.0937	6.43207	6.52849	6.47728	6.50715	6.30819	6.06268	6.44649	6.07461	6.51815	6.17215	6.41531	6.37951	6.4225	6.51815	6.26132	6.49861	6.45893	6.49714	6.45389	6.82025	6.36674	6.87132"
"ENSG00000154380	0	0	1.66498	0.984359	0	0.693147	1.74003	0	2.69858	0.560879	0	0.765809	1.5594	0	1.44246	0	0.689114	0	1.39398	0.986751	0	0.693147	0"
"ENSG00000154429	4.47416	4.39274	4.4125	4.98755	4.71854	4.91535	4.66914	4.49148	4.33229	4.04614	4.59143	4.14146	4.23147	4.03981	4.26395	4.44221	4.34566	4.45778	4.01824	4.52302	4.54049	4.55971	5.40645"
"ENSG00000154447	4.37111	4.62026	3.4806	4.82154	4.69822	3.00447	3.23149	4.36535	3.94307	3.81524	3.73702	4.05801	3.99686	4.68754	4.1271	4.06251	3.9911	4.33229	3.86632	3.38608	3.72319	3.6679	3.84307"
"ENSG00000154451	7.09529	6.87018	6.3957	6.82341	7.28995	6.74707	6.29217	7.14291	6.47916	7.52376	7.0158	6.78339	7.00232	7.70162	7.82815	6.94735	7.48436	7.771	6.93048	7.39522	6.68238	7.522	7.12627"
"ENSG00000154473	7.69679	7.32896	7.94212	7.55307	7.65338	7.48436	7.51773	7.73051	7.72478	7.99411	7.81961	7.74147	7.6446	7.71045	7.89338	7.81357	8.03563	8.02744	7.62955	7.89142	7.70297	7.72005	7.89833"
"ENSG00000154479	0	0	0	0	0	3.00885	3.54593	0	0	0	0	0	0	0.920731	0	0	0	0	0	0	1.36984	0	0"
"ENSG00000154485	0.693147	0	0.995911	0.369249	0	0.632874	0	1.17819	0	0	0	0.764149	0.693147	0.693147	1.45133	0	0.835175	0	0.700402	0	0	0	0"
"ENSG00000154493	0.693147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000154511	5.13447	4.77528	5.02957	4.88859	5.11868	5.03995	5.32162	5.30755	5.04854	5.60515	4.87844	5.16768	4.85444	4.98459	5.122	4.92275	5.60803	5.31609	5.30396	5.39205	5.62885	5.29051	5.7157"
"ENSG00000154518	7.56392	7.65275	7.5007	7.63155	7.51139	7.38596	7.61694	7.48509	7.70342	7.62339	7.64738	7.7857	7.65738	7.50591	7.50771	7.67358	7.62108	7.50643	7.75192	7.59352	7.84377	7.65535	7.68586"
"ENSG00000154529	0.693147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000154545	3.90697	1.57101	1.1374	2.78947	2.42448	3.07201	3.73036	4.45993	1.98662	2.47401	4.62456	1.52625	1.20519	1.35657	0.901772	0.31224	2.32576	3.68596	4.45234	2.79773	0.618137	2.88431	2.05268"
"ENSG00000154548	1.42602	0	0	0	0.794546	1.72391	1.41443	0.693147	0	0.96144	0	0	0.693147	0.929576	0	1.08521	0.689568	0.697374	1.38904	1.2986	1.86234	0	0"
"ENSG00000154553	0	0	0	0	0	0	0.844009	0	0	0	0	0	0	0.693364	0	0	0	0	0	0	0	0	0"
"ENSG00000154556	2.60592	0	2.41521	0	1.79747	1.69571	1.12846	2.86901	0.0862622	0.529318	2.40069	1.03363	2.07893	1.23565	1.74041	1.80561	1.70369	1.12929	3.31655	2.42384	0.693147	1.09853	0"
"ENSG00000154582	5.6821	5.48245	5.5339	5.6481	5.38231	6.24445	6.09696	5.402	6.04971	5.72954	5.84228	5.72586	5.43888	5.84245	5.34663	5.66944	5.69142	5.49126	5.83035	5.78317	6.20803	5.51859	6.29858"
"ENSG00000154589	5.03644	4.51456	4.06138	4.92275	4.61711	4.77456	4.96227	4.83427	5.58511	4.60467	4.91007	4.96488	5.13642	4.75474	4.43941	4.94632	4.30433	4.08151	4.79362	4.06058	5.1113	4.13766	5.16796"
"ENSG00000154608	1.84462	1.60281	0.741635	1.19889	1.42042	0	1.01237	0.864608	1.83697	1.44978	1.34777	1.26577	1.24178	1.38058	1.72274	0	0	1.24063	1.44193	0.768923	2.09277	1.55837	1.07293"
"ENSG00000154611	2.05665	1.68963	2.38861	2.61353	2.95539	2.52921	2.51516	2.38657	3.73958	1.76585	2.40397	2.74165	2.97727	1.23817	2.08009	1.5403	3.27201	3.04193	1.46779	2.16639	1.64211	2.0424	1.72152"
"ENSG00000154620	0	2.92905	0	0	0	0	0	4.42003	1.05159	0	4.62026	0	0	0	0	0	0	2.98389	4.64466	0	0	0.690708	0"
"ENSG00000154639	1.52212	2.01924	2.63156	1.2986	0.804279	3.13021	3.76614	1.96272	1.05208	0.962148	0.696549	1.4009	0	1.63084	0	1.53761	1.87291	1.1188	0	1.00982	0.693147	1.79161	1.20413"
"ENSG00000154640	4.21681	4.46537	4.2997	4.14741	3.69381	5.78317	5.73178	3.96695	4.26143	4.31921	4.58545	3.71893	3.59009	5.75056	4.10062	3.6752	4.17364	3.99024	3.90181	5.16703	5.50369	5.19007	5.67608"
"ENSG00000154642	5.37511	4.81193	5.05323	5.44404	5.16582	5.70589	6.00827	5.32822	5.61159	5.72586	5.52552	5.52017	5.47681	5.44564	5.43385	5.32421	5.7542	5.64221	5.48799	5.41747	5.73869	5.34014	6.16502"
"ENSG00000154645	2.30203	1.17207	1.2199	0.368577	1.52463	2.51977	1.93074	0.693147	1.56505	2.34602	1.99059	1.04004	1.2703	0	0.693147	0.632874	1.17398	1.1497	0.925237	1.54586	1.63879	2.04353	1.99179"
"ENSG00000154646	0	0	0	0	0	0	0	1.16941	0	0	0	0	0	0	0	0	0	0	0.699007	0	0	0	0"
"ENSG00000154654	0.693147	0	0	0.986751	0	0	0	1.16941	1.03988	0.535505	0	0	0	0.693147	0.693147	0	0	0	1.13219	0.44012	0	0	0"
"ENSG00000154655	2.74189	3.22012	2.7911	3.23678	3.38472	3.13113	2.91616	3.77203	3.42951	2.70946	3.49302	3.53453	3.19684	3.46362	3.6383	2.91616	2.76655	2.80305	3.82619	3.73431	3.37649	3.03194	3.61819"
"ENSG00000154678	0	0	0	0	0	0	0	0	0	0	0	0.756809	0	0.693147	0	0	0	0	0	0	0	0	0.696754"
"ENSG00000154710	5.88839	5.71958	5.91542	6.05596	5.94759	7.90032	7.76378	6.27673	6.12267	5.87139	6.07717	5.91995	6.03604	7.05576	6.21894	5.93462	6.00991	6.15428	5.76996	5.871	6.34885	5.99121	6.51888"
"ENSG00000154719	5.83393	4.80477	5.73869	5.41485	5.51104	5.69001	5.96737	5.81027	6.03163	5.68795	5.75647	5.74997	5.4714	5.21975	5.61255	5.60317	5.95643	5.57917	5.77903	5.81929	5.72755	5.27823	6.12363"
"ENSG00000154721	0.693147	0	1.6533	1.91042	0.80628	0.635407	0	0.693147	3.19299	0.978386	3.2643	1.0388	1.06784	1.22941	1.42814	1.786	0	2.2948	1.46872	0.44012	1.07684	0	0.696129"
"ENSG00000154723	6.56903	6.46078	6.46249	6.6559	6.40539	6.47174	6.4907	6.45517	7.05194	6.66536	6.83631	6.70286	6.56152	6.40602	6.1831	6.64114	6.63951	6.40059	6.76809	6.56757	6.86252	6.48581	6.68634"
"ENSG00000154727	5.35124	5.23139	5.30458	5.65317	5.58942	5.60347	5.61711	5.72434	5.44091	5.66561	5.39392	5.37187	5.25463	5.5981	5.51953	5.41084	5.59962	5.76206	5.30432	5.26445	5.49878	5.2699	6.10538"
"ENSG00000154734	4.04181	3.02307	3.92351	3.97312	3.46985	4.19367	2.86901	4.89358	2.76388	4.03329	2.80701	3.56524	4.61339	6.22426	4.49455	3.84141	3.762	3.47556	3.26881	3.92219	2.06784	3.15297	2.90637"
"ENSG00000154736	2.16398	3.21919	1.92503	2.96974	2.57017	1.0885	2.02497	3.33326	1.04616	2.35562	1.68715	2.92871	3.03331	1.92108	2.459	3.02405	2.80782	2.82526	1.46513	1.85383	2.06755	2.3968	0"
"ENSG00000154743	5.07821	5.25537	5.39761	5.32345	5.22766	4.546	4.86553	5.27219	5.34305	4.98953	4.79861	4.90218	5.1356	4.83846	5.23843	5.03301	5.27113	5.09105	5.21043	5.36889	4.6634	4.83712	4.63666"
"ENSG00000154760	4.88813	4.45296	5.07514	4.84178	4.25934	4.3376	4.19679	4.73597	4.06673	4.83768	4.75983	4.68104	5.07439	5.04494	4.77207	4.7638	4.58923	5.25501	4.58584	4.88299	4.86289	4.91411	4.91605"
"ENSG00000154764	5.32883	4.98953	5.51402	3.96158	4.95968	5.99993	6.0044	3.6368	4.41864	4.55222	4.51685	5.21975	4.94724	4.91822	4.47391	5.08047	4.04866	4.64435	4.389	6.02563	6.26929	5.3726	4.99346"
"ENSG00000154767	7.48053	7.21228	7.65651	7.44562	7.61433	7.31407	7.2448	7.42222	7.04868	7.48411	7.29903	7.30749	7.42397	6.99849	7.71928	7.43528	7.54808	7.68519	7.19822	7.6207	6.91891	7.4256	6.87818"
"ENSG00000154781	5.47347	5.61739	5.76909	5.70532	5.74898	6.25255	6.00509	5.83494	5.66358	5.71417	5.61369	5.61784	5.62033	5.8335	5.47119	5.71958	5.65054	5.8609	5.89749	5.87685	6.43431	5.67037	6.17728"
"ENSG00000154783	0	0	1.80281	1.61963	1.16581	0	1.73115	0	0	0	0.693797	1.41072	0	0	0	0	0	0.697374	0	0	1.36326	0	0"
"ENSG00000154803	4.9429	4.78166	4.7857	5.21043	5.07031	4.88503	5.06835	5.14933	4.82878	4.98009	4.79909	4.76503	4.85485	4.60821	5.06633	5.19228	4.82621	5.05258	4.75084	4.55489	4.4514	4.95733	4.07307"
"ENSG00000154813	5.88573	5.84753	5.46078	6.22985	5.93696	6.26439	6.0937	6.0287	6.0493	6.17364	6.22272	6.08064	6.17408	5.99705	5.80068	5.91477	5.90107	6.0435	5.78279	5.7572	5.47236	5.90085	5.68355"
"ENSG00000154814	6.93599	6.47686	7.31906	6.47974	6.71216	6.7278	6.467	6.34261	6.67028	6.54126	5.76452	7.01604	6.57774	6.80402	6.54411	6.45353	6.51196	6.38576	6.20929	6.94978	7.00704	6.75833	6.62566"
"ENSG00000154822	7.50845	7.15669	7.19684	7.19647	7.31099	7.25453	6.93441	7.32543	7.05609	7.28929	7.25286	7.26966	7.17093	7.27428	7.46378	7.21401	7.2448	7.56334	6.92685	7.2755	6.95635	7.56478	7.33388"
"ENSG00000154832	7.81124	7.66792	8.04328	7.75959	7.85407	7.51773	7.58488	7.72874	7.70297	7.72927	7.58876	7.77775	7.79128	7.85112	7.86296	7.7314	7.80311	7.84429	7.77177	7.78069	7.38021	7.63284	7.30349"
"ENSG00000154839	1.06714	1.85145	2.30785	2.701	1.8265	1.403	2.21475	2.47179	2.68417	2.3541	2.00266	1.40615	1.26705	2.19622	1.13727	2.05842	3.7224	2.51162	2.58321	0.937332	1.36754	2.0454	2.68822"
"ENSG00000154845	5.57588	6.00733	5.54415	5.90848	5.88656	5.73788	5.76497	6.07882	5.54403	5.86928	5.82151	5.80538	5.80407	6.11129	5.89892	5.69979	5.71831	6.04074	5.49103	5.71958	5.73575	6.08182	6.11156"
"ENSG00000154856	3.66047	4.12908	3.4856	4.46624	3.6291	2.76509	3.83097	4.42527	3.1101	4.38226	3.26464	3.48095	4.17786	2.98175	3.06287	4.04181	3.35919	2.88029	4.16941	3.26205	3.28549	3.90023	2.97894"
"ENSG00000154864	0	0	0.693147	0	0	1.40332	0	0	0	0	0	0	0	0	0	0	0.865335	1.13462	0	0	0	0	0"
"ENSG00000154874	0	3.92674	0	0	2.19466	2.55902	0	3.80381	3.1662	3.94748	3.38307	1.52894	2.58911	3.74817	3.60764	0	2.95407	3.48682	0	1.61737	3.35539	2.38338	0"
"ENSG00000154889	7.10481	7.12563	6.80365	7.19025	6.98741	6.68178	6.65781	6.92154	6.877	6.8021	6.88901	6.91156	6.94606	7.00545	6.96215	6.74864	6.75789	7.00141	6.91239	7.00982	6.62199	6.97767	6.68786"
"ENSG00000154898	0	0.964187	0	1.15745	1.05566	0	0.985221	1.20325	1.0857	1.80457	0	1.20641	1.82661	0	0	1.67901	1.13313	0.804783	1.16749	0	0	1.3888	1.70409"
"ENSG00000154914	1.82147	2.74971	2.30552	2.73674	2.37448	2.60868	1.86221	2.45956	1.00446	2.14463	2.57134	1.63447	3.48682	2.76463	2.45704	2.058	1.96925	2.50836	2.82371	1.95727	2.16744	2.70892	3.35138"
"ENSG00000154917	2.66929	2.66066	3.44522	3.02745	2.48625	3.57274	3.05915	3.2828	4.45919	3.83461	3.19531	2.2763	3.29672	3.19765	3.92836	2.99897	3.13431	3.017	4.4933	3.44625	3.41697	3.38922	3.34967"
"ENSG00000154920	2.83825	2.89079	1.5576	2.94522	3.15389	2.77281	2.58151	3.02796	0	2.63045	1.31566	2.65484	3.33326	3.06826	2.39038	0	3.46828	2.21081	2.05486	3.04544	3.0264	1.52903	3.41193"
"ENSG00000154928	3.404	4.19367	3.59788	4.0356	4.67825	2.76415	2.47351	3.89718	1.85242	4.21177	2.41642	3.43982	3.34494	3.7185	3.56646	3.66576	3.05951	3.29511	3.42543	3.78413	1.38273	3.51156	0"
"ENSG00000154930	7.78479	7.90206	7.79351	7.75705	7.95024	7.37915	7.18442	7.98563	7.53944	7.66116	7.64584	7.86882	7.96874	7.69548	8.08798	7.90421	8.05941	8.07023	7.78655	7.73954	7.15438	8.01384	6.94309"
"ENSG00000154945	4.59226	4.92959	4.5035	4.27396	4.60467	5.18188	4.8714	4.75983	4.33206	4.26034	4.5592	4.40148	4.63235	4.34892	4.53395	4.55322	4.56708	4.65752	4.04694	4.5709	4.92353	4.53958	4.37481"
"ENSG00000154957	5.16642	5.43128	5.38614	5.28013	5.34607	5.5149	5.27718	5.59106	5.37993	5.16703	5.48887	5.41485	5.35016	5.59509	5.33584	5.27253	5.52081	5.53248	5.5436	5.65639	5.73221	5.69508	5.75784"
"ENSG00000154975	0	0	0	0	0	0	0.80863	0	0	0.979132	0	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000154978	7.10824	6.97326	7.04392	6.79855	6.95661	7.2654	7.07749	7.05576	6.70882	7.09586	7.2369	7.07044	7.01204	7.11586	7.08687	7.02431	7.25921	7.06532	7.26922	7.29561	7.33029	7.35028	6.76565"
"ENSG00000155008	3.80206	3.27145	3.477	4.22845	3.77425	3.94802	3.90242	3.76859	4.26803	4.22713	3.90264	4.07674	3.89792	3.91648	4.11916	4.30491	3.50151	4.07604	3.62351	3.88233	3.94555	3.80597	4.42209"
"ENSG00000155011	0	0	0	0.988735	0.826965	0	0	0	0	2.27457	0	0	0	0	1.91195	0	0	2.19562	0	0	0	0	0"
"ENSG00000155016	4.71535	4.78012	4.58245	4.86283	4.88813	4.31139	4.26326	4.67796	4.696	4.84043	4.71659	4.50459	4.51685	4.48553	4.78621	4.43941	4.78662	4.93802	4.38155	4.71251	3.559	4.39382	4.34303"
"ENSG00000155026	0	0	0	0.751839	0	0.558195	0.973242	0	0	0	0.983502	0	0	0	0	0	0.074513	1.183	0	0	0	0	0.992062"
"ENSG00000155034	3.59574	4.24528	4.31921	3.49069	3.93938	4.21088	3.93849	3.90409	3.63462	3.66705	3.02709	4.24416	3.81861	4.01687	4.10911	4.28959	3.84716	4.36346	4.1979	4.05182	4.41636	3.84024	4.4555"
"ENSG00000155052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693147	0	0	0	0"
"ENSG00000155066	0	0	0	0	0	0	0	0	0	0.660894	0	0	0	0.693147	0	0	0	0	0.693147	0.957543	0	0	0"
"ENSG00000155070	0	0	0	0.756988	0	0	0.940354	0	0	1.42602	0.995911	0.861949	0	0	0	0	0	0	1.15832	0	0	0	0"
"ENSG00000155085	4.68639	3.87733	4.45607	4.43747	4.02685	3.99508	4.29074	4.37424	5.07691	4.59486	4.24416	3.88217	4.4972	4.44852	4.55248	4.2459	4.2459	4.40402	4.21962	4.74033	3.82959	4.4551	4.46034"
"ENSG00000155090	8.39204	8.8398	7.41172	8.75131	8.36844	8.40992	8.54009	7.88913	8.28274	8.35097	8.12614	8.64635	8.54863	8.22887	8.36212	8.18936	7.46869	7.93254	8.18203	8.09589	8.1753	8.19798	8.18803"
"ENSG00000155093	4.47963	4.45638	4.59288	4.20945	4.4676	4.08666	4.40109	4.54338	4.46393	4.44697	4.53167	4.42737	4.3951	3.97171	4.56388	4.77771	4.82857	4.33137	4.32903	4.45993	4.59855	3.82811	3.34674"
"ENSG00000155096	6.78266	6.6066	6.45753	6.85218	6.69095	7.71467	7.8101	6.82451	6.49462	6.94262	6.83676	6.69027	6.67105	6.98776	6.72806	6.56884	6.63036	6.79715	6.54853	6.57127	6.69421	6.7816	7.40187"
"ENSG00000155097	6.41742	6.14257	5.91775	6.64231	6.27127	6.07717	6.38149	6.38488	5.98443	6.30791	6.09099	6.0367	6.45517	6.09647	6.38057	6.11327	6.15833	6.24168	5.84973	5.75056	5.73726	5.73712	5.47077"
